surface_area_m2,rooms,bedrooms,bathrooms,floor_level,has_elevator,year_built,has_parking,has_terrace,has_garden,has_pool,city_encoded,neighborhood_encoded,building_type_encoded,rooms_per_surface
148.24925791422555,3,1,1,3,1,1990,1,0,1,0,11,0,5,0.020236188984741818
136.05075041029554,2,1,1,1,0,1975,0,0,0,0,13,3,0,0.014700396682623894
181.3517298524436,1,1,1,1,0,1972,1,1,0,0,6,3,5,0.005514146464517584
109.86916161978402,3,1,1,3,0,1998,1,1,1,0,14,0,5,0.02730520517105496
139.1824572459385,4,3,1,5,0,1978,0,0,1,1,13,0,1,0.028739254063692172
94.74628057948212,3,2,1,3,1,1985,0,0,0,0,11,5,3,0.03166351208355157
124.99347508325368,5,4,2,4,0,1986,0,1,0,0,14,5,4,0.04000208808235533
45.8987213992439,1,1,1,0,0,1970,1,1,1,0,3,4,6,0.021787099281080916
154.29289093042095,1,1,1,5,0,2023,1,1,0,0,6,7,3,0.00648118000751541
109.48961490034269,2,1,1,0,0,1986,1,0,0,0,14,1,1,0.018266572604355193
20.0,3,2,1,0,0,1992,1,1,0,0,4,3,5,0.15
115.85671320766043,2,1,1,2,0,2014,1,1,0,0,5,4,4,0.0172627027353626
135.34753750562632,1,1,1,5,1,2016,1,0,0,0,2,1,5,0.007388387099088748
182.7904155242787,4,2,1,3,1,1975,0,1,0,0,13,0,5,0.021882985431852194
96.34135389323328,3,2,1,0,0,1971,0,0,0,0,1,0,7,0.031139275905595416
184.2397711917153,1,1,1,2,0,1988,1,0,0,0,12,6,2,0.005427709736783297
244.60919993003432,3,1,1,2,0,2020,0,1,1,0,2,6,5,0.012264461029503761
99.26488066365164,2,1,1,0,0,2008,1,0,0,0,10,3,3,0.020148112672162318
172.7018155425444,4,3,1,0,0,2024,0,0,0,0,4,1,7,0.023161308336186053
116.21324086108696,2,1,1,0,0,1989,0,1,0,1,12,3,1,0.017209742927577914
115.50944132132231,3,2,1,4,1,1996,0,1,1,0,14,5,1,0.025971902951678626
195.0137304500494,3,2,1,0,0,1990,0,0,0,1,13,3,1,0.015383532190664989
236.05019980309024,4,2,1,0,0,2002,0,0,1,0,3,6,5,0.016945548037395196
160.20532643116792,5,4,2,0,0,1995,1,0,0,0,0,2,6,0.031209948579008363
156.94116417251828,5,3,1,5,1,2006,1,1,0,0,11,6,3,0.03185907296127692
198.9544728035604,1,1,1,2,0,1996,1,1,0,0,8,1,3,0.005026275538863404
80.33528340743109,4,2,1,0,0,1978,1,1,0,0,11,4,1,0.04979132244686892
76.44034849961847,3,2,1,1,0,1968,0,0,1,0,10,1,4,0.03924628888910644
161.84879363466194,2,1,1,3,1,1978,0,1,0,0,0,6,3,0.012357212896591372
133.92425402723728,2,1,1,1,0,2020,1,0,1,0,10,6,7,0.014933814748695508
185.8427829809949,3,2,1,4,0,2001,1,1,0,0,9,1,6,0.0161426769007586
124.49400556254864,5,5,3,0,0,2016,1,0,1,0,0,7,6,0.04016257632169997
193.63220359888084,3,2,1,5,1,2021,1,1,1,0,0,4,1,0.015493290600641285
161.73748613216512,1,1,1,1,0,1972,0,1,0,0,5,2,5,0.006182858556258515
95.78708240345848,3,1,1,5,0,2005,1,0,1,1,10,5,3,0.031319463175252554
120.16879874461294,1,1,1,0,0,2011,1,0,0,0,8,4,7,0.00832162766414297
95.55038552107624,2,1,1,3,1,1990,1,0,0,0,4,2,6,0.020931365049896587
37.36304284206926,2,1,1,0,0,1977,1,1,1,0,11,5,6,0.05352883084104921
20.0,2,1,1,4,0,1998,0,1,0,0,1,6,6,0.1
88.6817344826486,3,2,1,2,0,1994,0,1,1,0,10,5,5,0.033828837668787116
155.55962267107878,1,1,1,4,0,1997,0,0,0,0,8,7,4,0.00642840335319171
59.49195282929211,5,4,2,2,0,2021,0,0,1,1,8,1,1,0.08404498024038884
83.64502299120176,3,2,1,5,1,2010,1,0,0,0,14,6,3,0.03586585181900848
119.18413938269886,4,3,1,1,0,2025,1,0,1,0,5,0,4,0.03356151263681191
48.458439918766416,2,1,1,3,1,2015,1,1,0,0,0,4,1,0.04127248015727934
54.178549723192944,3,1,1,0,0,1966,1,1,0,0,14,7,2,0.05537246780003322
171.46129146229464,1,1,1,5,0,1965,1,1,0,1,10,5,1,0.0058322201557656295
131.70456807288824,7,6,4,4,1,1977,1,1,0,0,13,5,1,0.05314925748153279
65.70387353551828,3,2,1,5,1,2004,1,1,1,0,12,3,6,0.0456594084727479
117.94264176344387,3,2,1,2,0,2010,1,0,1,1,13,5,1,0.025436092961331692
161.46618862914312,2,1,1,2,0,2006,0,1,0,0,14,0,6,0.012386494144564325
163.777895971824,6,4,2,4,0,1985,0,0,1,1,10,1,6,0.03663498034577405
109.17384012319133,2,1,1,5,0,1991,0,0,1,0,13,7,3,0.018319406899521058
97.68339606164076,4,3,1,0,0,1965,1,1,0,1,13,4,7,0.04094861728062665
121.36278161802896,1,1,1,1,0,1983,0,1,1,0,4,0,0,0.008239758405895385
149.67144444242686,4,3,1,5,0,1985,0,1,1,0,7,7,0,0.02672520476368259
123.66683723890684,4,3,1,1,0,2002,0,1,1,0,1,2,3,0.03234496886398547
192.9833616652132,4,3,1,5,0,2012,1,1,1,0,11,7,3,0.020727175469868665
108.0369897665272,4,2,1,4,1,2013,1,0,1,0,3,0,3,0.03702435627505154
68.9468500896572,3,1,1,4,1,1994,1,0,0,0,10,0,2,0.043511777493806546
145.27789266075038,4,2,1,1,0,1970,1,0,0,0,1,0,3,0.027533439030126273
123.46839165150465,1,1,1,5,1,1984,0,0,1,0,4,1,3,0.008099238895267601
68.51900629143684,1,1,1,4,1,1979,1,0,0,0,7,2,7,0.014594490698633717
88.07378060227907,3,1,1,5,1,2025,1,1,1,0,8,0,4,0.034062350673321376
79.11479240069636,6,4,2,3,1,1962,1,0,0,0,9,5,4,0.07583916759348266
232.91332466446116,2,1,1,4,1,2022,1,1,1,0,14,4,2,0.008586885283962321
106.00377288389964,2,1,1,0,0,1971,1,1,0,0,11,2,1,0.01886725298155656
116.66722618887552,4,3,1,0,0,1984,0,0,0,0,7,3,3,0.034285549855486395
121.58797282907254,3,1,1,3,1,1967,0,1,1,0,2,4,1,0.02467349302893122
177.2339672815094,1,1,1,0,0,1993,1,1,0,0,7,7,5,0.005642259299040861
164.91797841734927,5,3,2,1,0,1969,0,1,1,0,8,6,4,0.030318101446446078
112.59032293087424,2,1,1,2,0,2007,1,1,0,0,14,7,0,0.017763515974884597
111.41631730376083,5,4,2,3,1,1962,1,0,1,0,14,5,7,0.04487673009661778
92.57893572715308,3,1,1,1,0,1987,1,1,1,0,4,5,3,0.03240477951530513
118.78007163819215,1,1,1,1,0,1973,1,0,1,0,14,4,6,0.00841892066748395
206.37760213103408,4,2,1,1,0,1984,1,0,0,0,2,0,3,0.0193819482283756
82.53063000275657,3,2,1,1,0,2010,1,1,1,0,10,0,4,0.03635014054660431
186.84845367779803,3,2,1,4,0,1968,1,1,1,0,4,3,4,0.016055792493595948
29.812475795375192,3,2,1,1,0,2010,1,0,1,0,8,4,3,0.10062901251781946
113.10184506284205,3,2,1,2,0,1963,0,1,1,0,3,7,1,0.026524766225812933
148.61926161539515,2,1,1,2,0,1975,0,1,0,0,5,2,1,0.013457205871306955
20.0,1,1,1,0,0,2018,0,0,1,0,2,4,1,0.05
145.26685738236742,4,2,1,5,1,2016,0,1,0,0,1,0,7,0.027535530623281197
156.0613271874369,1,1,1,3,0,1990,0,1,1,0,13,5,1,0.006407737381336977
140.52786225206864,2,1,1,2,0,1988,0,1,1,0,5,7,5,0.014232053117071871
95.62858937450322,4,2,1,4,0,1966,0,0,0,0,2,5,5,0.04182849528748243
134.40798419824574,4,2,1,4,1,1971,0,1,0,0,14,7,3,0.029760136824164996
139.27347379241218,3,2,1,3,1,1965,0,1,1,0,9,7,0,0.021540354514826818
108.59971365951412,1,1,1,4,1,1991,0,1,0,0,5,5,2,0.009208127409389286
153.17728092492175,1,1,1,1,0,1983,1,0,1,0,6,5,4,0.006528383282179683
32.7717524050982,2,1,1,2,0,1962,0,0,1,0,3,3,5,0.06102816765114051
209.3298511963348,2,1,1,5,1,2015,1,0,1,0,8,2,1,0.009554299057539378
148.4092001670199,2,1,1,1,0,2013,1,0,1,0,4,0,2,0.013476253478552526
247.01955488407168,3,2,1,4,0,1993,1,0,1,0,2,3,6,0.012144787490237058
162.1124117379892,4,2,1,1,0,2020,1,0,0,0,6,0,5,0.024674236581372418
135.05179273361765,1,1,1,4,0,1996,0,0,1,0,11,1,7,0.0074045666463121
137.0128661912134,4,3,1,0,0,2009,0,0,0,0,12,0,3,0.02919433854056926
99.89726072329825,1,1,1,5,0,1981,1,0,1,0,5,2,6,0.010010284493884806
144.9842918069078,5,3,1,3,1,2017,1,1,1,0,10,1,7,0.03448649462425263
67.33468370772687,6,5,3,3,1,1983,0,0,1,0,8,6,1,0.08910712384190618
164.66466561238903,3,1,1,1,0,2001,0,1,1,0,14,0,5,0.018218844879944213
83.26171526296073,2,1,1,3,1,2007,1,0,0,0,12,0,2,0.024020643745850227
146.01902075337392,3,1,1,5,1,1971,0,0,0,0,12,5,2,0.020545268585707058
104.97048626556912,6,3,2,0,0,1997,0,0,1,0,5,3,1,0.057158923555144396
145.86150251386934,5,2,1,1,0,1989,0,1,0,0,10,2,1,0.03427909293286329
89.60880536921879,1,1,1,0,0,1971,1,1,0,0,7,2,4,0.011159617583112057
117.01728440039042,1,1,1,4,0,1966,0,1,0,0,6,0,1,0.008545746084641351
154.35335348180598,4,3,2,4,1,2022,1,0,1,0,0,3,6,0.025914564923731898
158.37396722770654,3,2,1,3,0,1988,1,1,0,0,13,6,4,0.01894250710842311
176.26606529832196,1,1,1,2,0,2000,1,0,0,0,10,5,2,0.0056732417456959025
94.6332571760509,1,1,1,3,1,2017,0,1,1,0,5,2,5,0.010567109595938887
66.50369772179303,1,1,1,2,0,2021,0,1,0,0,4,5,3,0.015036757868462154
149.85362805056792,1,1,1,5,1,2005,0,0,0,0,6,6,2,0.006673178440915366
174.2413870078054,4,2,1,0,0,2015,0,1,0,1,6,3,0,0.022956658396095148
142.40180980242522,2,1,1,0,0,2004,1,1,0,0,7,0,7,0.014044765321275701
145.6924225652785,4,2,1,0,0,1981,1,0,1,0,10,3,2,0.027455099788788073
93.6017557910931,4,2,1,3,1,1968,1,0,1,1,6,0,6,0.042734241106838614
158.8468351465758,3,1,1,0,0,2020,1,1,1,0,2,4,2,0.018886117543555413
155.7587195064029,3,2,1,0,0,1966,1,1,1,0,4,1,0,0.019260558956230224
31.15871692119876,1,1,1,1,0,2010,1,1,1,1,4,3,7,0.032093747715255
176.71237854369392,3,1,1,4,0,1979,1,0,0,0,14,4,2,0.016976739404015322
57.31553747686227,4,3,1,0,0,1967,0,0,1,0,13,6,4,0.06978910389900403
20.0,4,3,1,4,1,1974,1,0,0,0,4,4,1,0.2
35.0231780100026,1,1,1,3,1,2012,0,0,1,0,8,4,5,0.02855252026856045
162.67209011985966,5,3,1,3,0,1966,1,1,0,0,9,0,7,0.03073668012943039
123.17700252511683,1,1,1,5,1,1980,0,0,1,0,4,2,5,0.008118398560608678
121.00938809381124,3,1,1,3,1,2012,1,1,1,0,5,6,6,0.024791464920674435
156.97726035979696,3,2,1,2,0,1964,0,1,1,0,8,7,1,0.019111048269818846
56.49256286979048,3,1,1,5,1,1980,1,0,1,0,9,4,1,0.053104335289490934
145.9109475222706,2,1,1,0,0,2008,0,1,0,0,6,1,5,0.013706990695093233
173.5289733789139,3,2,1,2,0,2006,0,1,1,0,11,7,2,0.01728817926819211
110.22636782070133,3,2,1,2,0,2024,1,1,1,0,8,0,4,0.027216718279966565
119.96968245638544,3,2,1,5,0,2023,1,1,0,0,12,4,0,0.02500631775107548
161.10330390162636,4,3,2,1,0,1960,1,1,1,0,11,4,2,0.02482878937382003
107.51529137666031,2,1,1,3,1,1977,0,0,0,0,5,4,2,0.01860200511379691
144.44594224136753,1,1,1,4,1,1981,1,0,0,0,0,4,6,0.006923005135921446
115.57278927084936,2,1,1,2,0,2026,0,1,0,0,1,3,1,0.017305111459349844
74.61932333834592,5,4,1,0,0,1972,0,0,1,0,2,1,5,0.06700677219127989
20.0,6,4,2,1,0,2019,1,0,1,0,0,3,6,0.3
90.7189082417136,1,1,1,3,0,1963,0,0,0,0,0,2,3,0.011023060345210244
96.54351703379558,2,1,1,2,0,1965,1,0,1,0,4,4,0,0.02071604662278762
92.81965519534737,6,5,2,1,0,1982,0,0,0,0,14,7,5,0.06464148123985655
119.63637025001468,1,1,1,0,0,1987,0,1,0,1,2,0,7,0.008358662151904239
125.4541485174916,4,2,1,5,0,1963,0,0,0,0,8,7,0,0.031884158852206426
115.95375233590984,3,1,1,0,0,1999,0,0,1,0,11,1,4,0.025872383942429147
141.8563389865526,3,2,1,5,1,1969,1,0,0,1,11,5,2,0.02114815609533239
63.97910405318054,2,1,1,5,1,2023,1,1,1,0,7,0,5,0.03126020643142432
105.36572705123616,2,1,1,0,0,1978,1,1,0,0,6,0,6,0.01898150428960131
177.7963900940643,5,4,2,3,0,2003,0,0,0,0,6,6,3,0.028122055781642803
176.14460616519625,4,2,1,3,0,2023,1,0,1,0,11,5,0,0.022708614740372023
129.3495104862332,3,1,1,4,0,1967,1,1,1,0,12,0,5,0.02319297528628292
197.2618856381843,1,1,1,0,0,2023,0,0,1,0,11,3,7,0.005069403026158786
57.77567750555672,4,2,1,1,0,2013,0,1,1,0,8,4,7,0.06923328592062447
55.57379318677721,2,1,1,3,1,1989,1,1,0,0,8,2,3,0.03598818589327216
77.7597358909168,2,1,1,4,1,1996,1,0,1,0,1,5,3,0.025720251966977453
35.87065563507163,2,1,1,1,0,1975,1,1,0,0,4,6,0,0.05575588080538318
103.53012449188486,2,1,1,3,0,2011,1,1,1,0,14,1,5,0.019318048827003668
55.70001467417532,1,1,1,2,0,2012,0,0,0,0,7,0,4,0.01795331663464783
155.72653455260843,3,1,1,3,0,2025,0,1,0,0,4,0,0,0.019264539653558673
120.9788381045086,5,3,1,5,0,2009,1,1,0,0,4,3,0,0.0413295422434187
163.94819865353256,4,3,1,1,0,1999,1,0,1,0,7,2,5,0.024397950284608467
104.11048930438446,5,3,2,3,1,2003,1,0,1,0,11,1,4,0.0480259004967469
30.290406672528174,5,3,2,5,0,1983,1,0,0,0,11,6,4,0.16506876431390868
140.8992317276648,1,1,1,2,0,2012,0,1,0,0,0,4,7,0.007097270778117773
199.8952930098204,2,1,1,4,1,2023,1,0,1,0,1,2,7,0.010005238091833131
127.71721163211706,3,1,1,1,0,1984,0,1,0,0,13,4,2,0.0234893947468987
129.7538462711301,4,2,1,0,0,1996,1,1,1,0,8,1,7,0.03082760253319743
118.48736691372898,3,2,1,3,0,1978,0,0,1,0,13,2,3,0.025319154928848318
114.50135629582591,2,1,1,5,1,2005,0,1,0,1,11,7,5,0.017467042004575006
160.21878986251662,2,1,1,2,0,1977,0,0,1,0,13,6,6,0.012482930383609784
73.10658443541979,4,2,1,4,1,2006,1,0,1,0,10,6,4,0.054714633858096356
153.60869794594095,1,1,1,3,0,2015,0,1,0,0,12,4,5,0.006510048020535446
159.2592541155188,1,1,1,3,0,1963,0,1,1,0,0,1,1,0.006279069970242667
20.0,4,3,1,5,1,2015,0,1,0,0,4,3,6,0.2
107.5727315243612,3,2,1,2,0,1972,1,0,0,0,12,6,6,0.02788810842198064
169.54796575622433,6,5,2,4,0,1971,1,0,0,0,1,0,0,0.03538821579627081
89.41992103985679,2,1,1,4,0,2011,1,1,1,0,3,1,7,0.02236638074315172
191.7683258101406,2,1,1,5,0,2010,0,0,1,0,1,7,5,0.010429250980582118
34.428213648262286,4,2,1,5,0,1966,0,0,0,0,11,5,6,0.11618377999120771
62.345783413010885,4,3,2,2,0,1974,1,0,1,0,6,1,6,0.06415830840558888
106.4816651619415,3,2,1,5,1,1968,1,0,0,0,2,3,2,0.02817386444358737
20.0,4,3,1,0,0,1992,1,1,0,0,8,6,7,0.2
171.06915695416023,5,3,2,2,0,2004,0,1,1,0,0,2,7,0.029227945522288405
156.53297013736642,6,4,2,3,1,2010,0,0,1,0,14,0,2,0.038330582973891476
126.58478442855036,6,6,3,4,1,2023,1,0,0,0,14,3,5,0.0473990616414617
168.25886417529452,2,1,1,0,0,2020,1,0,0,0,3,2,4,0.011886446576249148
219.86402511423245,2,1,1,0,0,1979,1,1,1,0,14,4,0,0.009096531362786072
116.8127357248017,2,1,1,5,0,2018,0,1,1,0,7,0,6,0.017121420773089212
57.09900443668314,4,2,1,2,0,2001,1,1,0,0,7,3,5,0.07005376082232019
20.0,1,1,1,4,1,1968,0,0,1,0,1,6,2,0.05
207.6597401032793,2,1,1,4,1,1989,1,1,1,0,11,7,3,0.009631139858912001
117.76967339084992,5,3,1,2,0,1969,1,1,1,0,14,5,0,0.04245575160428757
116.2827335120738,3,2,1,5,1,1977,0,0,1,0,10,1,2,0.025799187113953643
172.38801821206897,4,3,1,5,1,1975,0,0,1,0,9,7,4,0.023203468787948267
121.71359071001112,1,1,1,2,0,1996,1,1,1,0,7,4,7,0.008216009355787977
135.13138157649072,4,3,2,5,1,1972,1,1,0,0,9,0,3,0.029600822202323237
20.0,2,1,1,0,0,1964,0,0,0,0,5,3,5,0.1
117.13647945889488,4,2,1,1,0,2013,1,0,0,1,2,4,3,0.03414820061587787
126.20209038860108,6,4,2,5,0,1982,1,0,1,0,11,3,4,0.047542794113194314
25.42880540750467,2,1,1,0,0,1961,0,0,1,1,3,6,6,0.07865096169282693
104.72504739597538,5,3,1,4,1,2009,0,1,0,0,10,7,4,0.047744070060856826
155.81392808104636,3,1,1,3,0,2018,1,1,0,0,3,0,2,0.019253734482834906
90.18100820047964,1,1,1,0,0,1991,1,1,1,0,0,5,1,0.011088809273199957
148.3522662742617,6,5,3,3,0,2005,0,0,1,1,10,7,5,0.0404442759836758
146.52850124812622,1,1,1,4,0,2007,0,0,1,0,12,3,7,0.0068246108537385166
111.28339593290654,7,6,3,0,0,2021,0,0,1,0,12,4,5,0.06290246573909682
89.92491065891136,4,3,1,3,0,2004,1,0,0,0,6,5,6,0.04448155656414443
173.93595254015077,4,2,1,0,0,1999,1,0,1,0,0,7,3,0.022996970675609196
107.14737955934676,3,1,1,5,1,1966,1,1,1,0,11,1,3,0.027998818191707252
102.36575505022093,2,1,1,2,0,2007,0,0,1,0,6,3,1,0.019537783890899788
24.132555699485053,1,1,1,0,0,1993,1,0,1,0,2,1,5,0.041437799313619246
166.79344146099214,4,3,1,2,0,2011,0,1,1,0,6,3,2,0.023981758305139815
20.0,3,2,1,5,1,2026,0,1,0,0,12,2,5,0.15
152.8858512986975,3,1,1,2,0,1983,0,1,0,1,12,6,6,0.019622482881943164
163.6466433787729,7,6,3,2,0,1978,0,0,0,0,9,0,2,0.04277509061886442
108.7096625461979,5,3,1,2,0,1987,0,1,0,0,13,1,4,0.04599407157459596
81.25185879680076,5,4,2,5,0,1972,0,0,0,0,14,7,7,0.06153705372457118
172.36382042797314,4,2,1,5,0,1980,1,1,0,0,0,6,7,0.02320672627276504
112.20894722130916,3,1,1,5,1,1988,0,1,1,0,0,5,2,0.026735835905162843
81.55291875530388,4,2,1,2,0,1974,0,0,0,0,2,3,6,0.04904790731036657
171.0817606913804,5,3,1,1,0,2023,0,0,1,0,10,0,0,0.029225792274955906
64.15670140335274,6,5,3,3,1,1963,1,1,0,0,4,0,5,0.09352101758284051
53.2507546112267,4,3,1,0,0,2021,0,1,1,0,6,2,6,0.07511630641111501
200.3286929037345,6,4,3,4,0,2016,0,0,1,0,10,0,5,0.029950776960758322
132.09010357778743,3,1,1,2,0,1986,1,1,1,0,12,7,0,0.022711769608336402
121.74312076645828,2,1,1,5,1,1996,1,0,0,1,3,0,1,0.016428032955033502
142.693007847768,6,5,3,0,0,2015,0,0,1,0,9,4,7,0.04204831119967068
143.60441753153162,4,2,1,2,0,1962,1,1,0,0,6,5,2,0.027854296328465724
103.20822502066822,4,2,1,0,0,2006,0,1,0,0,11,6,7,0.038756601028638656
96.53267667866444,1,1,1,5,1,1961,1,1,1,0,8,5,2,0.01035918648903495
219.07621335413347,2,1,1,1,0,1962,1,0,1,0,13,6,0,0.009129243058291452
47.546724603950494,2,1,1,0,0,2014,0,0,1,0,0,0,1,0.042063885928197604
172.35341581816752,1,1,1,1,0,1981,0,1,0,0,14,7,6,0.005802031803390528
218.377037309793,3,2,1,1,0,2009,0,1,0,1,4,1,0,0.013737708126079915
148.37567306448068,4,3,1,1,0,1999,0,1,0,0,14,6,5,0.02695859717018228
110.79565664920403,2,1,1,2,0,2008,0,0,0,0,12,6,3,0.01805124912371164
153.58712410959365,1,1,1,2,0,1966,1,1,0,0,11,7,4,0.006510962463796378
183.0054766197744,3,1,1,5,0,1986,1,0,1,1,8,6,0,0.016392952032976697
75.16667528333092,1,1,1,1,0,1990,1,1,0,1,7,7,6,0.01330376787626473
114.03395476668008,2,1,1,1,0,2008,0,1,1,0,6,4,5,0.01753863578696462
151.58518538672857,3,2,1,4,0,1965,0,0,0,0,5,6,5,0.019790852201990002
190.6774702336961,2,1,1,0,0,2002,0,0,1,0,10,5,7,0.0104889161658626
145.53892633249058,1,1,1,5,1,2013,1,1,0,0,9,6,7,0.0068710139974198555
80.014336687101,3,1,1,3,0,1973,0,0,0,0,2,1,7,0.03749328088204506
133.61335494012866,3,1,1,4,1,2019,1,0,0,0,7,4,6,0.022452845386183754
49.890200712197824,4,3,2,3,0,1980,1,1,1,0,6,4,6,0.0801760654978088
115.23294544016586,6,3,1,4,1,1981,0,1,0,1,14,4,2,0.05206844255417797
137.42853721475365,2,1,1,2,0,2007,1,1,0,0,5,7,4,0.014553018176091668
233.52472801306104,3,2,1,5,0,2004,1,0,0,0,10,1,0,0.012846605263285907
180.77163850639408,1,1,1,4,0,1999,1,0,1,0,1,1,3,0.005531841212827359
121.77491037029708,4,2,1,4,0,2002,0,1,0,0,6,5,2,0.0328474887629699
80.37648208210513,2,1,1,3,0,2021,1,0,1,0,7,0,4,0.024882900422999184
169.26998557250246,1,1,1,1,0,2012,0,1,0,0,12,3,7,0.005907721895395777
115.08318289037506,3,2,1,2,0,1968,0,1,0,0,8,3,7,0.02606810069597844
167.2104323292998,2,1,1,2,0,1999,0,1,1,0,1,0,2,0.011960976191134133
187.45675525567148,5,4,2,1,0,1964,0,1,1,0,2,1,3,0.026672818449143224
179.19095292553882,3,2,1,5,0,1980,1,1,1,0,0,1,7,0.016741916659412055
62.29183076102293,4,3,2,2,0,1960,1,0,1,1,8,1,3,0.06421387766472372
99.45423621048016,2,1,1,0,0,1977,0,1,1,0,5,2,7,0.020109751743176592
96.1388058983319,3,2,1,2,0,2019,0,0,1,0,9,5,3,0.031204881025592737
33.26798322342377,1,1,1,5,1,1999,1,0,1,0,14,0,7,0.030058930632618167
194.18719551018532,2,1,1,3,1,1972,1,1,0,0,14,7,6,0.010299340256423333
179.46132306278926,4,2,1,1,0,1998,0,1,0,0,8,6,2,0.02228892516634626
176.9251819796848,1,1,1,0,0,1985,0,0,1,0,10,6,4,0.005652106663452937
112.94064372206,4,2,1,4,1,1972,1,1,1,0,13,7,7,0.035416833729438935
67.37264040649448,4,3,1,4,0,1978,1,0,0,0,11,6,6,0.05937128151525459
63.65591769339174,5,3,1,5,0,1962,0,0,1,0,13,3,7,0.07854729271335383
102.97439776444116,3,1,1,5,1,2003,0,0,0,1,4,0,6,0.02913345516098713
105.52629718235004,1,1,1,3,1,1967,0,1,1,0,12,7,4,0.009476310897860789
83.4071345792057,7,6,3,0,0,1980,0,0,0,0,2,7,7,0.08392567416822848
76.97463744498921,2,1,1,5,1,1985,0,0,0,0,3,2,2,0.02598258421716273
28.57970595790185,1,1,1,3,1,1973,0,1,1,0,0,1,2,0.034989863138305495
20.0,1,1,1,4,1,2026,0,0,1,1,1,7,4,0.05
82.89315787326191,3,1,1,0,0,1960,1,0,0,0,1,0,2,0.03619116555538636
121.51370772476524,1,1,1,5,1,1973,1,1,1,1,8,0,0,0.00822952421355664
176.0838159657185,2,1,1,4,0,2017,0,1,1,0,6,6,1,0.011358227268253758
101.43352324838366,3,1,1,2,0,1984,1,1,1,0,1,6,2,0.02957602086495408
135.5376715863859,5,4,2,1,0,2016,1,0,1,0,10,2,7,0.03689011284817015
108.3051099773203,3,2,1,5,0,2023,0,0,0,0,6,1,6,0.027699524063344905
179.33456913015235,3,2,1,3,1,1997,1,1,1,0,10,1,5,0.016728509258149473
179.2617349942582,1,1,1,5,0,2023,0,0,0,0,1,0,7,0.005578435353378847
189.11929201852675,1,1,1,0,0,2021,1,0,1,0,9,0,0,0.005287667848830762
129.79936210283182,2,1,1,1,0,1974,0,1,1,0,8,2,4,0.015408396217044014
95.59762996746062,3,1,1,1,0,1978,0,0,1,0,11,7,5,0.03138153112186082
128.26200250324626,3,2,1,3,0,1996,1,1,1,0,8,7,0,0.023389623906145324
92.89015890754612,5,4,2,4,0,2025,1,1,1,0,8,1,6,0.05382701524901595
212.39155144338127,3,1,1,5,1,2024,1,1,0,0,8,1,1,0.014124855624493761
103.6038446302211,1,1,1,0,0,2002,1,0,1,1,14,7,6,0.009652151457980753
160.50136192530582,2,1,1,2,0,1984,1,0,0,0,0,3,3,0.012460953452412203
120.67868296921024,5,4,2,4,0,1978,1,1,1,0,4,0,1,0.04143233814770494
113.9240160899881,5,4,2,3,1,1961,0,1,1,0,7,6,3,0.04388890219644751
142.20725855436288,4,3,2,0,0,2019,1,1,1,0,6,3,4,0.02812795943514292
205.69629002134968,3,1,1,0,0,1992,1,0,0,0,2,0,0,0.014584609181277033
186.46191247016145,3,1,1,1,0,2017,0,1,1,1,13,3,1,0.016089076639070055
151.30068021978357,5,3,1,3,1,1984,1,0,1,0,10,2,4,0.03304677806297276
78.8832264323638,1,1,1,2,0,2007,0,1,1,0,12,7,4,0.012676966260468844
156.05597604379264,3,1,1,4,1,2007,1,0,0,0,10,2,7,0.019223871306012247
158.34041926967598,1,1,1,5,0,1968,1,0,0,0,10,3,1,0.006315506834024858
129.5562116918196,1,1,1,5,0,2016,0,1,0,0,4,5,0,0.007718657306673483
212.83658020940732,3,1,1,0,0,1989,1,1,1,0,7,6,6,0.014095321382481981
97.02722923074084,2,1,1,1,0,1974,1,0,1,0,0,2,3,0.020612770413589693
26.559134356423183,3,1,1,3,0,1975,0,0,1,0,4,6,5,0.11295548867444417
187.71437616725,5,3,2,0,0,1992,0,1,0,0,3,7,4,0.02663621243130091
145.43348833229336,4,3,1,3,0,1991,1,0,1,0,7,1,7,0.027503981688595747
66.74794980036933,3,1,1,2,0,1985,1,1,0,0,2,0,0,0.0449452006986348
87.8611808550026,2,1,1,0,0,1996,0,0,0,0,13,4,0,0.02276318142480468
143.92651570749518,1,1,1,5,0,2025,0,0,1,0,3,6,6,0.00694799005648355
81.20557773526043,1,1,1,2,0,2002,1,0,0,1,0,5,7,0.012314425041837834
53.99614061313491,3,2,1,2,0,1990,1,1,0,0,1,5,7,0.05555952640197086
37.238764390528345,4,2,1,5,0,1991,0,0,0,0,8,3,5,0.1074149495953039
60.75383965511694,5,4,2,1,0,1976,0,1,1,0,4,3,4,0.08229932508601338
118.32745628750874,3,2,1,3,0,2020,1,1,0,0,11,7,3,0.0253533718557313
140.52016324625814,3,1,1,2,0,2016,0,0,1,1,3,2,3,0.021349249322622645
200.337016831908,2,1,1,5,1,2015,1,0,1,0,14,4,4,0.00998317750572323
144.00168472826778,3,2,1,3,1,1967,1,0,0,0,8,5,3,0.020833089596562857
158.37950384749797,3,2,1,4,0,1989,0,0,0,0,6,0,4,0.018941844917563764
100.78373865706138,2,1,1,5,1,2018,0,0,0,0,10,3,5,0.01984447120785463
188.00840654140063,3,2,1,1,0,2013,0,0,0,0,0,6,3,0.015956733292877417
